distinction_rank	feature_id	consistent_distinction_flag	handled_control_count	handled_controls_observed	handled_controls_with_presence_shift	handled_controls_with_large_abs_delta	family_count_with_any_row	family_count_with_presence_shift	families_observed	position_count_with_any_row	position_count_with_presence_shift	positions_observed	comparison_rows	mean_abs_delta	max_abs_delta	mean_signed_delta	presence_shift_count	ascii_only_count	perturbation_only_count	both_present_count	large_abs_delta_count
404	12320	0	2	e_to_ē,s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token,final_prompt_token_minus_10	5	0.08384432196617123	0.185794398188591	-0.02202283740043638	2	1	1	3	2
405	12341	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1937820017337799	0.1937820017337799	0.1937820017337799	1	0	1	0	1
406	12351	0	2	e_to_ē,s_to_ş	2	2	1	1	original_hum	1	1	final_prompt_token_minus_2	2	0.1818703263998031	0.1818703263998031	-0.1818703263998031	2	2	0	0	2
407	12420	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.2170924395322799	0.2170924395322799	0.2170924395322799	1	0	1	0	1
408	12425	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.2140503078699112	0.2140503078699112	-0.2140503078699112	2	2	0	0	2
409	12471	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token	1	0.2164859175682068	0.2164859175682068	0.2164859175682068	1	0	1	0	1
410	12472	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token	1	0.1518913805484771	0.1518913805484771	0.1518913805484771	1	0	1	0	1
411	12557	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_2	2	0.1519314348697662	0.1519314348697662	-0.1519314348697662	2	2	0	0	2
412	12580	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.3872294127941131	0.3872294127941131	0.3872294127941131	1	0	1	0	1
413	12583	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_5	1	0.1751298010349273	0.1751298010349273	0.1751298010349273	1	0	1	0	1
414	12596	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	3	0.17268198728561393	0.1920861601829528	-0.044624547163645396	3	2	1	0	3
415	12633	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.18640772998332972	0.1975333094596862	0.18640772998332972	2	0	2	0	2
416	12642	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_1	2	0.17329838871955872	0.1901062726974487	0.17329838871955872	2	0	2	0	2
417	12693	0	2	e_to_ē,s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	6	0.13694668809572852	0.2299628257751464	-0.0010760724544525097	4	2	2	2	4
418	12704	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_5	1	0.1938865184783935	0.1938865184783935	0.1938865184783935	1	0	1	0	1
419	12709	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.17956492304801935	0.1853817701339721	-0.17956492304801935	4	4	0	0	4
420	12799	0	1	e_to_ē	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_5	1	0.1700149923563003	0.1700149923563003	0.1700149923563003	1	0	1	0	1
421	12801	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.2563403323292732	0.3140588402748108	0.2563403323292732	2	0	2	0	2
422	12805	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_1,final_prompt_token_minus_10	7	0.30298882509980885	0.3571457266807556	-0.2610547649008887	7	6	1	0	7
423	12806	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_10	2	0.2173266857862472	0.2173266857862472	-0.2173266857862472	2	2	0	0	2
424	12815	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_1	1	0.2422581613063812	0.2422581613063812	0.2422581613063812	1	0	1	0	1
425	12998	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.1617990732192993	0.1667654514312744	-0.1617990732192993	4	4	0	0	4
426	13013	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token	1	0.1672376692295074	0.1672376692295074	0.1672376692295074	1	0	1	0	1
427	13042	0	1	e_to_ē	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	1	0.1628193110227584	0.1628193110227584	0.1628193110227584	1	0	1	0	1
428	13049	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_5	1	0.1883595734834671	0.1883595734834671	0.1883595734834671	1	0	1	0	1
429	13061	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token	4	0.1882459223270416	0.2025529444217682	-0.1882459223270416	4	4	0	0	4
430	13092	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.21231748908758158	0.2376085966825485	0.21231748908758158	2	0	2	0	2
431	13137	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_5	2	0.2054467499256134	0.2054467499256134	-0.2054467499256134	2	2	0	0	2
432	13188	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1729273200035095	0.1729273200035095	0.1729273200035095	1	0	1	0	1
433	13208	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_5	2	0.18078160285949701	0.2016960382461547	0.18078160285949701	2	0	2	0	2
434	13232	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.3927115797996521	0.4385208785533905	0.3927115797996521	2	0	2	0	2
435	13236	0	1	e_to_ē	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	3	0.20868473748366034	0.21612049639225	0.20868473748366034	3	0	3	0	3
436	13359	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	3	3	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_10	4	0.2605807557702064	0.3176864683628082	0.2605807557702064	4	0	4	0	4
437	13412	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.19185413420200345	0.2012209594249725	0.19185413420200345	2	0	2	0	2
438	13487	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,paraphrase_hum	3	3	final_prompt_token,final_prompt_token_minus_10,final_prompt_token_minus_5	3	0.18834879994392392	0.2022819817066192	0.18834879994392392	3	0	3	0	3
439	13555	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token	2	0.1923664212226867	0.1923664212226867	-0.1923664212226867	2	2	0	0	2
440	13567	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_2	1	0.2056117951869964	0.2056117951869964	0.2056117951869964	1	0	1	0	1
441	13593	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	4	3	final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	10	0.23241448551416394	0.3919746279716491	-0.0335750088095665	8	4	4	2	8
442	13596	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_1	1	0.1875578910112381	0.1875578910112381	0.1875578910112381	1	0	1	0	1
443	13599	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.24148657917976374	0.243757888674736	-0.24148657917976374	4	4	0	0	4
444	13656	0	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.22124819457530975	0.3051367700099945	0.22124819457530975	2	0	2	0	2
445	13671	0	1	s_to_ş	1	1	1	1	original_hum	1	1	final_prompt_token_minus_2	1	0.1694216132164001	0.1694216132164001	0.1694216132164001	1	0	1	0	1
446	13704	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	2	0.1773814186453819	0.1904155015945434	0.1773814186453819	2	0	2	0	2
447	13747	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1472013294696808	0.1472013294696808	0.1472013294696808	1	0	1	0	1
448	13760	0	1	e_to_ē	1	1	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	2	0.35793630778789515	0.3643296658992767	0.35793630778789515	2	0	2	0	2
449	13768	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_5	1	0.1773941814899444	0.1773941814899444	0.1773941814899444	1	0	1	0	1
450	13791	1	2	e_to_ē,s_to_ş	2	2	3	3	original_hum,removed_sentence_hum,yes_no_hum	3	3	final_prompt_token,final_prompt_token_minus_10,final_prompt_token_minus_2	5	0.16440030932426447	0.1918028444051742	0.16440030932426447	5	0	5	0	5
451	13792	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.2663906514644623	0.2663906514644623	-0.2663906514644623	2	2	0	0	2
452	13815	1	2	e_to_ē,s_to_ş	2	2	3	2	just_check_hum,paraphrase_hum,yes_no_hum	2	1	final_prompt_token_minus_1,final_prompt_token_minus_2	6	0.1068324397007624	0.2109834402799606	-0.1068324397007624	3	3	0	3	3
453	13883	0	1	s_to_ş	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_10	1	0.1296432167291641	0.1296432167291641	0.1296432167291641	1	0	1	0	1
454	13916	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	4	4	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_2,final_prompt_token_minus_5	14	0.11053962899105886	0.2426525354385376	-0.10916975247008458	7	7	0	7	7
455	13935	1	2	e_to_ē,s_to_ş	2	2	4	2	original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	2	1	final_prompt_token,final_prompt_token_minus_5	9	0.12353565129968852	0.3324388861656189	-0.05450462798277537	3	2	1	6	3
456	13954	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.2055411040782928	0.2055411040782928	0.2055411040782928	1	0	1	0	1
457	13989	1	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,paraphrase_hum	2	2	final_prompt_token,final_prompt_token_minus_5	6	0.20073545972506202	0.2656886875629425	-0.20073545972506202	5	5	0	1	5
458	14126	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_1	2	0.1742458343505859	0.1742458343505859	-0.1742458343505859	2	2	0	0	2
459	14134	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_5	2	0.2091946303844452	0.2091946303844452	-0.2091946303844452	2	2	0	0	2
460	14142	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.17502853274345395	0.1879720091819763	-0.17502853274345395	4	4	0	0	4
461	14169	0	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.2852708697319031	0.3342287540435791	0.2852708697319031	2	0	2	0	2
462	14178	0	1	s_to_ş	1	1	1	1	original_hum	1	1	final_prompt_token_minus_10	1	0.1390946805477142	0.1390946805477142	0.1390946805477142	1	0	1	0	1
463	14182	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	2	2	final_prompt_token,final_prompt_token_minus_5	4	0.19940457493066785	0.2406819611787796	-0.04127738624811175	4	2	2	0	4
464	14210	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_1	1	0.2411660999059677	0.2411660999059677	0.2411660999059677	1	0	1	0	1
465	14282	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.3138318359851837	0.3138318359851837	-0.3138318359851837	2	2	0	0	2
466	14296	0	1	e_to_ē	1	1	2	2	just_check_hum,paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.19612821936607355	0.2137115895748138	0.19612821936607355	2	0	2	0	2
467	14409	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_2	1	0.2070182859897613	0.2070182859897613	0.2070182859897613	1	0	1	0	1
468	14416	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	0.2051419168710708	0.2051419168710708	-0.2051419168710708	2	2	0	0	2
469	14432	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.2010308057069778	0.2319572865962982	0.2010308057069778	2	0	2	0	2
470	14485	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_5	2	0.2636515498161316	0.2636515498161316	-0.2636515498161316	2	2	0	0	2
471	14488	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.28281742334365845	0.311120867729187	0.28281742334365845	2	0	2	0	2
472	14500	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_1	1	0.1890529245138168	0.1890529245138168	0.1890529245138168	1	0	1	0	1
473	14552	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_1	2	0.2084280401468277	0.2084280401468277	-0.2084280401468277	2	2	0	0	2
474	14553	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	4	4	final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	6	0.1912200475732485	0.2196523547172546	0.060571305453777306	6	2	4	0	6
475	14578	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_1	1	0.2008999288082122	0.2008999288082122	0.2008999288082122	1	0	1	0	1
476	14614	0	2	e_to_ē,s_to_ş	0	0	2	0	original_hum,removed_sentence_hum	1	0	final_prompt_token	4	0.017375059425830824	0.0376690775156021	0.013841845095157623	0	0	0	4	0
477	14652	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_1	1	0.2084432691335678	0.2084432691335678	0.2084432691335678	1	0	1	0	1
478	14653	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token	1	0.1468942314386367	0.1468942314386367	0.1468942314386367	1	0	1	0	1
479	14667	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.19121970981359476	0.1979930102825164	-0.19121970981359476	4	4	0	0	4
480	14668	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.4358167350292206	0.4358167350292206	-0.4358167350292206	2	2	0	0	2
481	14672	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	5	0.43734810948371877	0.4428339302539825	-0.2602145373821258	5	4	1	0	5
482	14675	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	4	0.24980537593364716	0.2551327347755432	-0.24980537593364716	4	4	0	0	4
483	14727	1	2	e_to_ē,s_to_ş	2	2	5	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	2	2	final_prompt_token,final_prompt_token_minus_5	8	0.16604369133710858	0.3188372850418091	0.16357977688312528	6	0	6	2	6
484	14744	0	2	e_to_ē,s_to_ş	0	0	1	0	yes_no_hum	1	0	final_prompt_token_minus_1	2	0.00839784741401665	0.0099333524703979	-0.00839784741401665	0	0	0	2	0
485	14757	0	1	s_to_ş	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_10	1	0.1956728249788284	0.1956728249788284	0.1956728249788284	1	0	1	0	1
486	14768	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.20812530815601343	0.2153324484825134	0.20812530815601343	2	0	2	0	2
487	14771	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	6	0.17414152622222898	0.1796665489673614	-0.17414152622222898	6	6	0	0	6
488	14773	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_2	1	0.3179734349250793	0.3179734349250793	0.3179734349250793	1	0	1	0	1
489	14789	0	1	s_to_ş	1	1	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	2	0.21023178845643994	0.2311643660068512	0.21023178845643994	2	0	2	0	2
490	14823	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.2521231472492218	0.2521231472492218	-0.2521231472492218	2	2	0	0	2
491	14836	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	4	0.28106978535652155	0.3444096744060516	0.28106978535652155	4	0	4	0	4
492	14845	0	2	e_to_ē,s_to_ş	1	2	1	1	yes_no_hum	2	1	final_prompt_token_minus_1,final_prompt_token_minus_2	3	0.12797193725903824	0.1777165830135345	0.12797193725903824	1	0	1	2	2
493	14847	0	2	e_to_ē,s_to_ş	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	2	0.1298482567071914	0.2264937907457351	-0.1298482567071914	1	1	0	1	1
494	14858	1	2	e_to_ē,s_to_ş	2	2	5	5	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	2	2	final_prompt_token,final_prompt_token_minus_5	7	0.5531434118747711	0.6993447542190552	0.1536102763244084	7	2	5	0	7
495	14870	1	2	e_to_ē,s_to_ş	2	2	5	5	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	4	final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	13	0.28360023979957283	0.4875485002994537	0.19308492885186118	12	1	11	1	13
496	14905	1	2	e_to_ē,s_to_ş	2	2	2	2	removed_sentence_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_2	4	0.18295920640230173	0.2024838030338287	0.01226777583360672	4	2	2	0	4
497	14949	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.18682914972305295	0.1974395364522934	-0.18682914972305295	4	4	0	0	4
498	14955	0	1	s_to_ş	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token	3	0.22350106636683142	0.2354186773300171	0.22350106636683142	3	0	3	0	3
499	14987	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	0.2884270548820495	0.2884270548820495	-0.2884270548820495	2	2	0	0	2
500	15062	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.2181232422590255	0.2181232422590255	0.2181232422590255	1	0	1	0	1
501	15076	1	2	e_to_ē,s_to_ş	2	2	5	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	4	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_2,final_prompt_token_minus_5	25	0.1391405355930328	0.5204609632492065	0.009911421537399278	12	5	7	13	15
502	15078	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token	1	0.1828565746545791	0.1828565746545791	0.1828565746545791	1	0	1	0	1
503	15081	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token	2	0.2389207780361175	0.3159565925598144	0.2389207780361175	2	0	2	0	2
504	15096	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	3	3	final_prompt_token,final_prompt_token_minus_2,final_prompt_token_minus_5	4	0.23268408328294754	0.3350761830806732	0.23268408328294754	4	0	4	0	4
505	15160	1	2	e_to_ē,s_to_ş	2	2	4	4	original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	8	0.2029997296631336	0.2224342674016952	0.2029997296631336	8	0	8	0	8
506	15272	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_1	2	0.1616730093955993	0.1616730093955993	-0.1616730093955993	2	2	0	0	2
507	15276	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1715413630008697	0.1715413630008697	0.1715413630008697	1	0	1	0	1
508	15400	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_2	1	0.1615829169750213	0.1615829169750213	0.1615829169750213	1	0	1	0	1
509	15420	0	2	e_to_ē,s_to_ş	1	2	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	6	0.19979598124821976	0.2828072905540466	-0.05796605348587034	4	2	2	2	5
510	15458	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	4	0.25949525833129883	0.2680815756320953	-0.25949525833129883	4	4	0	0	4
511	15484	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	3	0.16555838286876676	0.1789788901805877	0.16555838286876676	3	0	3	0	3
512	15501	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	1	final_prompt_token,final_prompt_token_minus_2	6	0.17775359004735944	0.3111217319965362	-0.17775359004735944	3	3	0	3	5
513	15517	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_2	1	0.2391900867223739	0.2391900867223739	0.2391900867223739	1	0	1	0	1
514	15536	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_10	2	0.19727339595556254	0.2014292180538177	0.19727339595556254	2	0	2	0	2
515	15539	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	3	2	final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	6	0.1682666068275769	0.252530038356781	-0.04770237952470779	4	2	2	2	4
516	15548	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_2	1	0.174856424331665	0.174856424331665	0.174856424331665	1	0	1	0	1
517	15560	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token	4	0.1769454553723335	0.1857623606920242	-0.1769454553723335	4	4	0	0	4
518	15651	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token	2	0.1574514806270599	0.1574514806270599	-0.1574514806270599	2	2	0	0	2
519	15700	0	1	e_to_ē	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token	1	0.1593744158744812	0.1593744158744812	0.1593744158744812	1	0	1	0	1
520	15742	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_10	2	0.2280677855014801	0.2280677855014801	-0.2280677855014801	2	2	0	0	2
521	15753	0	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,paraphrase_hum	1	1	final_prompt_token_minus_5	2	0.26248525083065033	0.3192561864852905	0.26248525083065033	2	0	2	0	2
522	15840	0	2	e_to_ē,s_to_ş	2	2	1	1	original_hum	1	1	final_prompt_token_minus_2	2	0.1848784685134887	0.1848784685134887	-0.1848784685134887	2	2	0	0	2
523	15897	0	1	s_to_ş	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_5	1	0.1966843903064727	0.1966843903064727	0.1966843903064727	1	0	1	0	1
524	15923	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_1	2	0.1542396023869514	0.1590873301029205	0.1542396023869514	2	0	2	0	2
525	15954	1	2	e_to_ē,s_to_ş	2	2	5	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	4	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_2,final_prompt_token_minus_5	27	0.1906637405907666	0.3353105783462524	-0.04362469580438401	18	11	7	9	21
526	15971	1	2	e_to_ē,s_to_ş	2	2	5	5	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	4	final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	15	0.3673814415931701	0.5312888622283936	0.3673814415931701	15	0	15	0	15
527	15981	1	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,paraphrase_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	4	0.21361388266086576	0.2216340005397796	0.002345576882362359	4	2	2	0	4
528	16025	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	5	0.25929425954818724	0.2823585271835327	-0.16819690465927123	5	4	1	0	5
529	16041	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_1,final_prompt_token_minus_5	8	0.15524557977914805	0.2251157015562057	-0.1510996334254741	6	6	0	2	6
